,Crime type,Latitude,Longitude,Location,Month
218300,Bicycle theft,51.752584999999996,-1.265576,On or near Nightclub,2016-12
218301,Bicycle theft,51.752752,-1.260749,On or near Further/Higher Educational Building,2016-12
218302,Bicycle theft,51.753687,-1.262139,On or near Theatre/Concert Hall,2016-12
218303,Bicycle theft,51.751469,-1.248442,On or near Rose Lane,2016-12
218304,Bicycle theft,51.751894,-1.255809,On or near Alfred Street,2016-12
218305,Bicycle theft,51.752604999999996,-1.264446,On or near Nightclub,2016-12
218306,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2016-12
218307,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2016-12
218308,Bicycle theft,51.753687,-1.262139,On or near Theatre/Concert Hall,2016-12
218309,Bicycle theft,51.756382,-1.263269,On or near Walton Street,2016-12
218310,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2016-12
218311,Bicycle theft,51.756409999999995,-1.259081,On or near Further/Higher Educational Building,2016-12
218312,Bicycle theft,51.754621,-1.259096,On or near Magdalen Street,2016-12
218530,Bicycle theft,51.749548,-1.2645389999999999,On or near Further/Higher Educational Building,2016-12
218531,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2016-12
218532,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2016-12
218533,Bicycle theft,51.749796999999994,-1.2598559999999999,On or near Turn Again Lane,2016-12
218534,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2016-12
218535,Bicycle theft,51.751331,-1.256412,On or near Blue Boar Street,2016-12
218562,Bicycle theft,51.75974,-1.261084,On or near Further/Higher Educational Building,2016-12
218563,Bicycle theft,51.758354,-1.2622799999999998,On or near Little Clarendon Street,2016-12
218564,Bicycle theft,51.764588,-1.267048,On or near Warnborough Road,2016-12
218565,Bicycle theft,51.7621,-1.263074,On or near Woodstock Road,2016-12
218583,Bicycle theft,51.753037,-1.287936,On or near Botley Road,2016-12
218584,Bicycle theft,51.751718,-1.27954,On or near Harley Road,2016-12
218599,Bicycle theft,51.751668,-1.278701,On or near Oatlands Road,2016-12
218600,Bicycle theft,51.751644,-1.2778180000000001,On or near Alexandra Road,2016-12
218601,Bicycle theft,51.753634999999996,-1.2710780000000002,On or near Cripley Road,2016-12
218602,Bicycle theft,51.753634999999996,-1.2710780000000002,On or near Cripley Road,2016-12
218603,Bicycle theft,51.75122,-1.274623,On or near West Street,2016-12
218607,Bicycle theft,51.760401,-1.268926,On or near Juxon Street,2016-12
218653,Bicycle theft,51.754088,-1.230666,On or near Headington Road,2016-12
218673,Bicycle theft,51.746365999999995,-1.229595,On or near Bartlemas Road,2016-12
218684,Bicycle theft,51.751963,-1.237077,On or near Cherwell Street,2016-12
218685,Bicycle theft,51.74776,-1.235061,On or near Avenue Lane,2016-12
218686,Bicycle theft,51.749553999999996,-1.23858,On or near Rectory Road,2016-12
218707,Bicycle theft,51.749821999999995,-1.2426030000000001,On or near Dawson Street,2016-12
218708,Bicycle theft,51.750351,-1.243753,On or near Nightclub,2016-12
218709,Bicycle theft,51.749395,-1.2404950000000001,On or near Alma Place,2016-12
218710,Bicycle theft,51.749561,-1.239695,On or near Jeune Street,2016-12
218724,Bicycle theft,51.74537,-1.2395770000000002,On or near Denmark Street,2016-12
218735,Bicycle theft,51.745634,-1.233113,On or near Green Street,2016-12
218736,Bicycle theft,51.742601,-1.234048,On or near Catherine Street,2016-12
218737,Bicycle theft,51.7431,-1.233417,On or near Magdalen Road,2016-12
218738,Bicycle theft,51.744612,-1.236389,On or near Hurst Street,2016-12
218759,Bicycle theft,51.749932,-1.244281,On or near Cowley Place,2016-12
218796,Bicycle theft,51.732347999999995,-1.247543,On or near Leander Way,2016-12
218806,Bicycle theft,51.74491,-1.257633,On or near Western Road,2016-12
218819,Bicycle theft,51.746999,-1.256628,On or near Thames Street,2016-12
218829,Bicycle theft,51.744577,-1.2268299999999999,On or near Sports/Recreation Area,2016-12
218912,Bicycle theft,51.740878,-1.2400440000000001,On or near Argyle Street,2016-12
218925,Bicycle theft,51.743196999999995,-1.229012,On or near Ridgefield Road,2016-12
218936,Bicycle theft,51.734448,-1.230232,On or near Cornwallis Close,2016-12
218947,Bicycle theft,51.736008,-1.220069,On or near Littlehay Road,2016-12
218948,Bicycle theft,51.733222999999995,-1.2177129999999998,On or near Parking Area,2016-12
218975,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2016-12
218976,Bicycle theft,51.731953000000004,-1.215997,On or near Templars Square Shopping Centre,2016-12
219001,Bicycle theft,51.731883,-1.218952,On or near Parking Area,2016-12
219002,Bicycle theft,51.730959999999996,-1.2194459999999998,On or near Beauchamp Lane,2016-12
219065,Bicycle theft,51.717643,-1.2261600000000001,On or near Mandelbrote Drive,2016-12
219066,Bicycle theft,51.721656,-1.2279309999999999,On or near Thomson Terrace,2016-12
219146,Bicycle theft,51.724765000000005,-1.198126,On or near Longlands Road,2016-12
219162,Bicycle theft,51.726566999999996,-1.1959950000000001,On or near Harrow Road,2016-12
219163,Bicycle theft,51.721968,-1.2006219999999999,On or near Sports/Recreation Area,2016-12
219248,Bicycle theft,51.715879,-1.189801,On or near Columbine Gardens,2016-12
219284,Bicycle theft,51.467904,-0.9751850000000001,On or near Petrol Station,2016-12
219285,Bicycle theft,51.467019,-0.974701,On or near Supermarket,2016-12
219286,Bicycle theft,51.467676000000004,-0.9748020000000001,On or near Church Street,2016-12
219314,Bicycle theft,51.467242999999996,-0.9736450000000001,On or near Supermarket,2016-12
219315,Bicycle theft,51.467242999999996,-0.9736450000000001,On or near Supermarket,2016-12
219398,Bicycle theft,51.462582,-1.0130190000000001,On or near Petrol Station,2016-12
219428,Bicycle theft,51.460497,-0.9774959999999999,On or near Barry Place,2016-12
219454,Bicycle theft,51.456333,-0.988758,On or near Gower Street,2016-12
219455,Bicycle theft,51.455698999999996,-0.987232,On or near Petrol Station,2016-12
219541,Bicycle theft,51.453404,-1.0038049999999998,On or near Walkers Place,2016-12
219569,Bicycle theft,51.449021,-1.0171540000000001,On or near Supermarket,2016-12
219636,Bicycle theft,51.457868,-1.035431,On or near Gratwicke Road,2016-12
219678,Bicycle theft,51.449188,-0.9353540000000001,On or near St Edward'S Road,2016-12
219731,Bicycle theft,51.453417,-0.958729,On or near Eldon Road,2016-12
219742,Bicycle theft,51.454157,-0.961058,On or near Kennet Street,2016-12
219751,Bicycle theft,51.458095,-0.9814940000000001,On or near Great Knollys Street,2016-12
219752,Bicycle theft,51.456883000000005,-0.9837799999999999,On or near Bedford Road,2016-12
219753,Bicycle theft,51.457243,-0.9848370000000001,On or near Stanley Street,2016-12
219767,Bicycle theft,51.450722999999996,-0.969281,On or near St Giles Close,2016-12
219829,Bicycle theft,51.457330999999996,-0.972184,On or near Station Road,2016-12
219830,Bicycle theft,51.461183,-0.9736950000000001,On or near Parking Area,2016-12
219831,Bicycle theft,51.458311,-0.9763649999999999,On or near Stanshawe Road,2016-12
219832,Bicycle theft,51.458619,-0.9734790000000001,On or near Pedestrian Subway,2016-12
219833,Bicycle theft,51.459035,-0.971699,On or near Bus/Coach Station,2016-12
219834,Bicycle theft,51.455307,-0.9721,On or near Shopping Area,2016-12
219835,Bicycle theft,51.455890000000004,-0.977138,On or near Cheapside,2016-12
219836,Bicycle theft,51.455307,-0.9721,On or near Shopping Area,2016-12
219837,Bicycle theft,51.454355,-0.976367,On or near Shopping Area,2016-12
219838,Bicycle theft,51.455796,-0.969412,On or near Market Place,2016-12
219839,Bicycle theft,51.460051,-0.9666239999999999,On or near Kingfisher Place,2016-12
219840,Bicycle theft,51.455016,-0.969717,On or near King Street,2016-12
219841,Bicycle theft,51.457103000000004,-0.97085,On or near Nightclub,2016-12
219842,Bicycle theft,51.459035,-0.971699,On or near Bus/Coach Station,2016-12
219843,Bicycle theft,51.455307,-0.9721,On or near Shopping Area,2016-12
219844,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2016-12
219845,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2016-12
219846,Bicycle theft,51.455890000000004,-0.977138,On or near Cheapside,2016-12
220054,Bicycle theft,51.455472,-0.967433,On or near Abbey Square,2016-12
220124,Bicycle theft,51.455391999999996,-0.982878,On or near Trinity Place,2016-12
220125,Bicycle theft,51.455391999999996,-0.982878,On or near Trinity Place,2016-12
220176,Bicycle theft,51.447643,-0.940469,On or near Further/Higher Educational Building,2016-12
220185,Bicycle theft,51.440978,-0.932365,On or near Whiteknights Road,2016-12
220186,Bicycle theft,51.444359000000006,-0.937293,On or near Whiteknights Road,2016-12
220220,Bicycle theft,51.449838,-0.949542,On or near Supermarket,2016-12
220250,Bicycle theft,51.449144,-0.982081,On or near Coley Park Road,2016-12
220295,Bicycle theft,51.444326000000004,-0.9637700000000001,On or near Christchurch Road,2016-12
220322,Bicycle theft,51.443713,-0.9534959999999999,On or near Marlborough Avenue,2016-12
220336,Bicycle theft,51.451158,-0.954463,On or near Denmark Road,2016-12
220337,Bicycle theft,51.451402,-0.9586450000000001,On or near Hospital,2016-12
220357,Bicycle theft,51.444365999999995,-1.00367,On or near Aldworth Close,2016-12
220368,Bicycle theft,51.443209,-1.0113940000000001,On or near Virginia Way,2016-12
220389,Bicycle theft,51.445205,-1.025323,On or near Poplar Avenue,2016-12
220408,Bicycle theft,51.441294,-0.9493790000000001,On or near Sports/Recreation Area,2016-12
220409,Bicycle theft,51.442232000000004,-0.948724,On or near Sports/Recreation Area,2016-12
220410,Bicycle theft,51.442232000000004,-0.948724,On or near Sports/Recreation Area,2016-12
220471,Bicycle theft,51.433906,-0.9629129999999999,On or near Northumberland Avenue,2016-12
220515,Bicycle theft,51.422531,-0.9813639999999999,On or near Shooters Way,2016-12
220516,Bicycle theft,51.430671999999994,-0.9744649999999999,On or near Gweal Avenue,2016-12
220517,Bicycle theft,51.429118,-0.9746870000000001,On or near Fair Isle Way,2016-12
220518,Bicycle theft,51.431793,-0.976224,On or near Puffin Way,2016-12
220680,Bicycle theft,51.523618,-0.615322,On or near Farnham Road,2016-12
220782,Bicycle theft,51.523196999999996,-0.642347,On or near Petrol Station,2016-12
220894,Bicycle theft,51.520634,-0.611592,On or near Sports/Recreation Area,2016-12
220973,Bicycle theft,51.520514,-0.582769,On or near Homeleigh Terrace,2016-12
220989,Bicycle theft,51.519477,-0.569916,On or near Montgomery Place,2016-12
220990,Bicycle theft,51.519234000000004,-0.574362,On or near The Frithe,2016-12
221052,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2016-12
221053,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2016-12
221054,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2016-12
221055,Bicycle theft,51.508429,-0.58055,On or near Pedestrian Subway,2016-12
221056,Bicycle theft,51.511558,-0.5902229999999999,On or near Parking Area,2016-12
221057,Bicycle theft,51.511558,-0.5902229999999999,On or near Parking Area,2016-12
221367,Bicycle theft,51.506279,-0.599219,On or near Emerald Court,2016-12
221368,Bicycle theft,51.509762,-0.601735,On or near Adelphi Gardens,2016-12
221396,Bicycle theft,51.509821,-0.595421,On or near William Street,2016-12
221490,Bicycle theft,51.508466999999996,-0.594166,On or near Shopping Area,2016-12
221491,Bicycle theft,51.508043,-0.588862,On or near Shopping Area,2016-12
221598,Bicycle theft,51.502402000000004,-0.570753,On or near Hurworth Avenue,2016-12
221630,Bicycle theft,51.499834,-0.5505770000000001,On or near Stanley Green West,2016-12
221833,Bicycle theft,51.601397999999996,-0.643756,On or near The Spinney,2016-12
222083,Bicycle theft,51.523073,-0.681226,On or near Parking Area,2016-12
222445,Bicycle theft,51.613703,-1.259688,On or near Malvern Close,2016-12
222465,Bicycle theft,51.60765,-1.238356,On or near Supermarket,2016-12
222505,Bicycle theft,51.596505,-1.131406,On or near Brookmead Drive,2016-12
222521,Bicycle theft,51.599748999999996,-1.1335959999999998,On or near Saxon Close,2016-12
222528,Bicycle theft,51.599758,-1.127532,On or near Kinecroft,2016-12
222572,Bicycle theft,51.597164,-1.242228,On or near Green Close,2016-12
222614,Bicycle theft,51.536941,-0.904284,On or near Duke Street,2016-12
222654,Bicycle theft,51.534787,-0.8998659999999999,On or near Meadow Road,2016-12
222867,Bicycle theft,51.670004,-1.279391,On or near Checker Walk,2016-12
222884,Bicycle theft,51.668976,-1.283253,On or near West Saint Helen Street,2016-12
222885,Bicycle theft,51.670074,-1.281978,On or near High Street,2016-12
222886,Bicycle theft,51.670302,-1.284042,On or near The Square,2016-12
223163,Bicycle theft,51.509796,-1.534143,On or near Parsonage Place,2016-12
223344,Bicycle theft,51.365685,-1.156923,On or near Paices Hill,2016-12
223365,Bicycle theft,51.394086,-1.243301,On or near Parking Area,2016-12
223577,Bicycle theft,51.387987,-1.300843,On or near Greyberry Copse Road,2016-12
223601,Bicycle theft,51.40661,-1.31774,On or near London Road,2016-12
223602,Bicycle theft,51.4055,-1.324916,On or near The Broadway,2016-12
223914,Bicycle theft,51.846718,-1.353687,On or near Supermarket,2016-12
224001,Bicycle theft,51.790033,-1.4817799999999999,On or near Bridge Street,2016-12
224006,Bicycle theft,51.794847,-1.472343,On or near Early Road,2016-12
224041,Bicycle theft,51.787278,-1.493235,On or near Moorland Road,2016-12
224068,Bicycle theft,51.785833000000004,-1.4855969999999998,On or near Supermarket,2016-12
224172,Bicycle theft,51.763261,-1.587167,On or near Upavon Way,2016-12
224279,Bicycle theft,51.533536,-0.727305,On or near Harrow Close,2016-12
224300,Bicycle theft,51.523927,-0.702967,On or near Bath Road,2016-12
224314,Bicycle theft,51.522494,-0.709148,On or near Kingsquarter,2016-12
224370,Bicycle theft,51.523571000000004,-0.716354,On or near Crown Lane,2016-12
224596,Bicycle theft,51.482377,-0.606634,On or near Church Street,2016-12
224597,Bicycle theft,51.482898,-0.609628,On or near Windsor Royal Station,2016-12
224598,Bicycle theft,51.482377,-0.606634,On or near Church Street,2016-12
224652,Bicycle theft,51.486212,-0.60934,On or near Brocas Street,2016-12
224728,Bicycle theft,51.480992,-0.6119760000000001,On or near Oxford Road East,2016-12
224777,Bicycle theft,51.483238,-0.614053,On or near Parking Area,2016-12
224841,Bicycle theft,51.478318,-0.63154,On or near Carter Close,2016-12
224871,Bicycle theft,51.484281,-0.640176,On or near Sawyer'S Close,2016-12
224984,Bicycle theft,51.411623999999996,-0.688245,On or near A329,2016-12
225044,Bicycle theft,51.474804,-0.862346,On or near Byron Road,2016-12
225064,Bicycle theft,51.454046000000005,-0.904384,On or near Theatre/Concert Hall,2016-12
225107,Bicycle theft,51.453922,-0.9104030000000001,On or near Beechwood Avenue,2016-12
225150,Bicycle theft,51.436471000000004,-0.923277,On or near Sevenoaks Road,2016-12
225157,Bicycle theft,51.437815,-0.9014049999999999,On or near Petrol Station,2016-12
225171,Bicycle theft,51.449884000000004,-0.9092899999999999,On or near Roslyn Road,2016-12
225175,Bicycle theft,51.424735999999996,-0.933017,On or near Supermarket,2016-12
225176,Bicycle theft,51.426002000000004,-0.9328719999999999,On or near Parking Area,2016-12
225177,Bicycle theft,51.424735999999996,-0.933017,On or near Supermarket,2016-12
225178,Bicycle theft,51.424735999999996,-0.933017,On or near Supermarket,2016-12
225192,Bicycle theft,51.430423,-0.9177799999999999,On or near Pedestrian Subway,2016-12
225252,Bicycle theft,51.435066,-0.941796,On or near Pepper Lane,2016-12
225292,Bicycle theft,51.408467,-0.840025,On or near Sports/Recreation Area,2016-12
225299,Bicycle theft,51.411659,-0.8335879999999999,On or near Supermarket,2016-12
225337,Bicycle theft,51.410958,-0.830932,On or near Peach Street,2016-12
225338,Bicycle theft,51.409133000000004,-0.834616,On or near Police Station,2016-12
225414,Bicycle theft,51.407145,-0.8390799999999999,On or near Parking Area,2016-12
225907,Bicycle theft,51.628170000000004,-0.7519359999999999,On or near Pedestrian Subway,2016-12
225908,Bicycle theft,51.630734000000004,-0.7571680000000001,On or near Mendy Street,2016-12
225993,Bicycle theft,51.628578000000005,-0.748818,On or near High Street,2016-12
226097,Bicycle theft,51.625465999999996,-0.7311489999999999,On or near Peatey Court,2016-12
226127,Bicycle theft,51.613589000000005,-0.7856989999999999,On or near Davenport Road,2016-12
227758,Bicycle theft,51.823772,-0.8019229999999999,On or near Manor Drive,2018-03
227810,Bicycle theft,51.827102000000004,-0.836269,On or near Grafton Road,2018-03
